poi_id,name,build_year,build_decade,build_year_clean,demolished_year,address,latitude,longitude,external_url,image_url,heritage_status,current_use,poi_type,poi_type_simple,source,details,style,neighbourhood
571,Royal Canadian Legion Colonel J E L Streight Branch #210,unknown,,,,"110 Jutland Road Islington Etobicoke, ON",43.62894,-79.51857,http://www.acotoronto.ca/show_building.php?BuildingID=9564,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/RCLStreight1.jpg,No heritage status,,Low-rise,Building,http://www.acotoronto.ca/,,Classical revival,Islington-City Centre West (14)
572,485 King Street West,unknown,,,,"485 King Street West Fashion District Toronto, ON",43.644859999999994,-79.39693,http://www.acotoronto.ca/show_building.php?BuildingID=9208,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/485KingW.jpg,Heritage property,,Low-rise,Building,http://www.acotoronto.ca/,,Classical revival,Waterfront Communities-The Island (77)
573,Toronto Dominion Bank,1902,1900.0,1902.0,,"668 King Street West Fashion District Toronto, ON",43.64392,-79.40279,http://www.acotoronto.ca/show_building.php?BuildingID=3100,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/TDBank668King.jpg,King-Spadina Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,,Classical revival,Niagara (82)
575,Bank of British North America,1907,1900.0,1907.0,,"1211 King Street West Liberty Toronto, ON",43.63876,-79.42743,http://www.acotoronto.ca/show_building.php?BuildingID=5207,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/1211KingStW1.jpg,Heritage property,,Low-rise,Building,http://www.acotoronto.ca/,,Classical revival,South Parkdale (85)
576,Parkdale Assembly House,1889,1880.0,1889.0,,"10 Lansdowne Avenue Parkdale Toronto, ON",43.641040000000004,-79.43713000000001,http://www.acotoronto.ca/show_building.php?BuildingID=5366,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/ParkdaleAssemblyHouse.jpg,Heritage property,,Low-rise,Building,http://www.acotoronto.ca/,,Classical revival,Roncesvalles (86)
577,Canada Foundry Company ,unknown,,,,"940 Lansdowne Avenue The Junction Toronto, ON",43.66917,-79.44789,http://www.acotoronto.ca/show_building.php?BuildingID=10046,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/940Lansdowne1.jpg,No heritage status,,Industrial,Building,http://www.acotoronto.ca/,"The Canada Foundry Company built this complex of buildings in 1903, close to the railway tracks that cross the Junction. This building is not mentioned specifically on the Inventory of Heritage Properties or the reason for designation, and it looks to have been built later than the other buildings on the site. It is not clear if the building is abandoned, will be incorporated into a future phase of the Foundry Lofts, or still serves light industry.",Classical revival,Dovercourt-Wallace Emerson-Junction (93)
579,86 Lowther Avenue,1900,1900.0,1900.0,,"86 Lowther Avenue The Annex Toronto, ON",43.66968,-79.40226,http://www.acotoronto.ca/show_building.php?BuildingID=5195,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/86Lowther.jpg,No heritage status,,Detached house,Building,http://www.acotoronto.ca/,,Classical revival,Annex (95)
581,The Maitland Apartments,unknown,,,,"36 Maitland Street Church-Wellesley Toronto, ON",43.66454,-79.38228000000001,http://www.acotoronto.ca/show_building.php?BuildingID=8340,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/36MaitlandSt.jpg,No heritage status,,Mid-rise,Building,http://www.acotoronto.ca/,,Classical revival,Church-Yonge Corridor (75)
583,Society of Friends Meeting House,1911,1910.0,1911.0,,"111 Maitland Street Church-Wellesley Toronto, ON",43.6647342,-79.37932640000001,http://www.acotoronto.ca/show_building.php?BuildingID=2544,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/SocietyofFriendsHouse2.jpg,Heritage property,,Low-rise,Building,http://www.acotoronto.ca/,,Classical revival,Church-Yonge Corridor (75)
584,8 May Street,1931,1930.0,1931.0,,"8 May Street Rosedale Toronto, ON",43.67845,-79.37673000000001,http://www.acotoronto.ca/show_building.php?BuildingID=5835,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/8MaySt1.jpg,South Rosedale Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,,Classical revival,Rosedale-Moore Park (98)
587,Highland Creek Public School,1918,1910.0,1918.0,,"1410 Military Trail Highland Creek Scarborough, ON",43.7835,-79.17841,http://www.acotoronto.ca/show_building.php?BuildingID=8804,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/HighlandCreekSchool1.jpg,Designated under Part IV Ontario Heritage Act,,School,Building,http://www.acotoronto.ca/,"Before the construction of this school in 1918, and 1851 building and then an 1870 frame building served the community of Highland Creek Valley. However, a school was needed for the east side of the valley.

1917: School Section 7 Trustees purchased 3 acres of land at the current site for $1500. James, Loudon & Hertzberg were hired as architects; John C. Morrish and Sons hired as carpenters and general contractors; George McLean was painter; and Roger and William Pearce hired as masons. The building cost a total of $15 763.45

1918: Two-room, brick schoolhouse in Classical style; at least one room ready by September. This original building did not have electricity, running water, or plumbing. The opening of the school was delayed until November due to the Spanish Flu outbreak. When it did open, there were 2 teachers and 32 students.

1931: Portable built behind the school to accommodate growing number of students; the portable cost $1904.77.

1932: School building got electricity.

1941: Classrooms added in the basement. 

1949: Seven rooms added. The portable was sold and the basement classroom was no longer needed.

1951: Two rooms added

1952: Two rooms added

1955: Auditorium and gymnasium added.

1960: Six-room addition.

1961: Portables used due to increasing number of students, an addition completed in this year. 

1999: School was designated under Part IV of the Ontario Heritage Act by Scarborough City Council.


The entrance (South-West, main facade) of the 1918 building is an elliptical fanlight with paired sidelights. This section has a steep-pitched roof and original 4/4 double hung sash windows on each side of the main entrance. Openings in the masonry are topped by a cream-coloured keystone. Two pillars support the main entrance portico. It was this 1918 portion that was designated as a Heritage Property in 1999. Later additions were set back from the 1918 building and the original facade is still prominent on the streetscape.",Classical revival,Highland Creek (134)
588,Precision Vacuum Products Ltd.,1906,1900.0,1906.0,,"91 Oxford Street Kensington Toronto, ON",43.65574,-79.40356,http://www.acotoronto.ca/show_building.php?BuildingID=6822,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/PrecisionVacuum.jpg,No heritage status,,Low-rise,Building,http://www.acotoronto.ca/,83 Bellevue Avenue,Classical revival,Kensington-Chinatown (78)
601,Graphic Arts Building,1913,1910.0,1913.0,,"73 Richmond Street West Financial District Toronto, ON",43.650729999999996,-79.38225,http://www.acotoronto.ca/show_building.php?BuildingID=3397,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/GraphicArts1.jpg,Heritage property,,Low-rise,Building,http://www.acotoronto.ca/,This building formerly held the offices of Saturday Night magazine. It was coverted to residential purposes around 2002.,Classical revival,Bay Street Corridor (76)
603,Parkdale School Folly,unknown,,,,"78 Seaforth Avenue Parkdale Toronto, ON",43.643190000000004,-79.43675999999999,http://www.acotoronto.ca/show_building.php?BuildingID=10081,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/ParkdaleSchoolFolly.jpg,No heritage status,,Folly,Building,http://www.acotoronto.ca/,"This is a small piece of the original Parkdale School, situated outside Parkdale Junior and Senior Public School facing Lansdowne Avenue. The original school was built in 1878, which might be the date for this section.",Classical revival,Roncesvalles (86)
604,Ernescliffe Apartments,1916,1910.0,1916.0,,"477 Sherbourne Street Church-Wellesley Toronto, ON",43.666920000000005,-79.37429,http://www.acotoronto.ca/show_building.php?BuildingID=2098,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/EarnscliffeApts1.jpg,Cabbagetown Northwest Heritage Conservation District,,Mid-rise,Building,http://www.acotoronto.ca/,,Classical revival,Cabbagetown-South St.James Town (71)
605,Bank of Hamilton,1902,1900.0,1902.0,,"165 Spadina Avenue Grange Park Toronto, ON",43.649159999999995,-79.39618,http://www.acotoronto.ca/show_building.php?BuildingID=2215,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/BankofHamilton.jpg,Queen Street Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,,Classical revival,Kensington-Chinatown (78)
606,Consolidated Plate Glass Company,1910,1910.0,1910.0,,"241 Spadina Avenue Grange Park Toronto, ON",43.65152,-79.39703,http://www.acotoronto.ca/show_building.php?BuildingID=2955,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/ConsolidatedPlateGlass1.jpg,Heritage property,,Mid-rise,Building,http://www.acotoronto.ca/,,Classical revival,Kensington-Chinatown (78)
608,"First Church of Christ, Scientist",1911,1910.0,1911.0,,"196 St. George Street The Annex Toronto, ON",43.66995,-79.40151,http://www.acotoronto.ca/show_building.php?BuildingID=5315,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/FirstChurchChristScientist1.jpg,Heritage property,,Low-rise,Building,http://www.acotoronto.ca/,,Classical revival,Annex (95)
610,Blythwood Junior Public School,1932,1930.0,1932.0,,"2 Strathgowan Crescent Lawrence Park Toronto, ON",43.71993,-79.38946999999999,http://www.acotoronto.ca/show_building.php?BuildingID=11074,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/8421b401.jpg,,,School,Building,http://www.acotoronto.ca/,Opened in 1927 as Lawrence Park School. The current main building was completed in 1932 and was designed by C.E Dyson. There was a large addition and restoration in 1957.,Classical revival,Lawrence Park South (103)
613,117 Gerrard Street East,1986,1980.0,1986.0,,"117 Gerrard Street East Downtown East Toronto, ON",43.677640000000004,-79.31535,http://www.acotoronto.ca/show_building.php?BuildingID=725,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/117GerrardE.jpg,No heritage status,,High-rise,Building,http://www.acotoronto.ca/,,Postmodern,Woodbine Corridor (64)
615,Princess Margaret South Building,1995,1990.0,1995.0,,"610 University Avenue Downtown Toronto, ON",43.658120000000004,-79.39036999999999,http://www.acotoronto.ca/show_building.php?BuildingID=1718,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/PrincessMargaretSouth.jpg,Partial heritage,,High-rise,Building,http://www.acotoronto.ca/,"This building incorporates the Hydro Electric Power Commission of Ontario Building, completed in 1915. In 1995, the building received a major addition and became part of the Princess Margaret Hospital.",Classical revival,Kensington-Chinatown (78)
617,Ehmann Corporation,unknown,,,,"42 Wellington Street East St. Lawrence Toronto, ON",43.64863,-79.37486,http://www.acotoronto.ca/show_building.php?BuildingID=3190,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/EhmannCorp.jpg,Heritage property,,Mid-rise,Building,http://www.acotoronto.ca/,,Classical revival,Church-Yonge Corridor (75)
618,Commercial Bank,1845,1840.0,1845.0,,"13-15 Wellington Street West Financial District Toronto, ON",43.647538899999994,-79.37807049999999,http://www.acotoronto.ca/show_building.php?BuildingID=5600,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/CommercialBank.jpg,Union Station Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This building used to be located at 13-15 Wellington Street West, but was moved when BCE place was constructed. Its façade is now viewable inside the Galleria of BCE Place.",Classical revival,Bay Street Corridor (76)
619,University of Toronto St. George Campus; Faculty Club,1920,1920.0,1920.0,,"41 Willcocks Street University of Toronto Toronto, ON",43.66115,-79.40047,http://www.acotoronto.ca/show_building.php?BuildingID=3424,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/UofTFacultyClub1.jpg,Heritage property,,Low-rise,Building,http://www.acotoronto.ca/,,Classical revival,University (79)
620,Duke of Connaught Public School,1913,1910.0,1913.0,,"70 Woodfield Road  Leslieville Toronto, ON",43.66639,-79.322,http://www.acotoronto.ca/show_building.php?BuildingID=11174,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/ef6c263e.jpg,,,School,Building,http://www.acotoronto.ca/,"1911: Board of Education purchased 6.5 acres of land for the school and the school was built fronting Morley Street (later renamed Woodfield Road). It originally opened in a two-room portable in September to house overflow students from Leslie Street School. In November, construction began on the school building, with the Duke of Connaught (recently named Governor General of Canada) turning the first soil on the site. 

1912: An additional portable is used. Tenders accepted for the school's construction. Cornerstone laid by the Duke of Connaught in September, who gives permission for the school to be named after him. His crest was sculpted in stone on the south front entrance of the building.  
-Masons: J.C. Bayliss & Son ($53 200)
-Carpenters: William Williamson ($22 545)
-Heating & Ventilation: Keith & Fitzsimmons ($20 144)
-Architect: C.H. Bishop

1913: School building with 16 rooms opened.

1914: The upper storey was complete. 

1917: School had grown to 25 rooms.

1919: An addition to the school is approved. 

1920: A north wing, designed by John Wilson Siddall, added six classrooms and a manual training room. Building now consisted of 32 rooms. 

1954: S.H. Armstrong Recreation Centre is built adjoining the school; the school shares joint use of its swimming pool.

1958: Plans to build a senior school addition and renovate existing classrooms are approved. At this time, 9 portables were being used for classes. Construction stalled due to strikes, material shortages, and financial issues. 

1959: Cornerstone laid for the senior school addition designed by Murray Brown & Elton.

1960: Senior school complete, the combined junior and senior school opens. 

1965:The combined school administration is split. Duke of Connaught Public School becomes the junior school, and the newer 1960 building is the senior school, Woodfield Public School.

1989: Duke of Connaught Junior Public School and Woodfield Road Senior Public School join to form Duke of Connaught Public School.",Classical revival,Greenwood-Coxwell (65)
621,Hockey Hall of Fame,1886,1880.0,1886.0,,"30 Yonge Street Financial District Toronto, ON",43.64711,-79.37734,http://www.acotoronto.ca/show_building.php?BuildingID=2312,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/HockeyHallFame1.jpg,Union Station Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,,Classical revival,Bay Street Corridor (76)
622,"Moffatt, Murray and Company",1845,1840.0,1845.0,,"36 Yonge Street Financial District Toronto, ON",43.64745,-79.37747,http://www.acotoronto.ca/show_building.php?BuildingID=2836,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/MoffattMurray.jpg,Union Station Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This building was altered in 1928. It now forms part of BCE Place, 181 Bay Street.",Classical revival,Bay Street Corridor (76)
623,Argyle Hotel,1865,1860.0,1865.0,,"46 Yonge Street Financial District Toronto, ON",43.6477549,-79.37748909999999,http://www.acotoronto.ca/show_building.php?BuildingID=2840,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/ArgyleHotel.jpg,Union Station Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"McHugh indicates thi sis from 1844, with a classical renovation dating to 1901. This building now forms part of BCE Place, 181 Bay Street.",Classical revival,Bay Street Corridor (76)
